#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
DFNFGKOD_00406	1	717	295	717	100	60.8229	32.5	38.8
DFNFGKOD_00407	1	480	205	480	100	62.7333	32.9	40.6
DFNFGKOD_00408	1	1167	504	1167	100	65.2819	32.2	39.9
DFNFGKOD_00409	1	411	161	411	100	44.5888	32.7	34.3
DFNFGKOD_00410	1	882	352	882	100	63.1893	32.7	40
DFNFGKOD_00411	1	849	464	849	100	82.0612	32.3	39
DFNFGKOD_00412	1	1173	635	1173	100	81.0793	32.6	41
DFNFGKOD_00413	1	1197	650	1197	100	81.8371	32.4	41.4
DFNFGKOD_00414	1	1599	774	1599	100	72.0775	32.5	41.4
DFNFGKOD_00415	1	294	58	294	100	28.3707	32.5	32.3
DFNFGKOD_00421	1	459	226	459	100	71.4031	32.4	38.9
DFNFGKOD_00422	1	969	459	969	100	70.84	32.4	39.6
DFNFGKOD_00423	1	267	81	267	100	44.2584	32.6	37
DFNFGKOD_00424	1	762	391	762	100	75.7822	32.7	40.9
DFNFGKOD_00425	1	1161	41	1153	99.3109	5.79414	33	39.7
DFNFGKOD_00426	1	1335	527	1335	100	58.194	32.5	40.1
DFNFGKOD_00427	1	273	79	273	100	38.2857	32.6	35.1
DFNFGKOD_00428	1	831	306	831	100	54.9964	32.3	39.8
DFNFGKOD_00429	1	1737	785	1737	100	67.8451	32.6	41.5
DFNFGKOD_00430	1	1839	766	1839	100	61.5846	32.3	40.9
DFNFGKOD_00431	1	1305	496	1305	100	57.0169	32.5	41.1
DFNFGKOD_00432	1	798	29	724	90.7268	5.85213	32.5	42
DFNFGKOD_00433	1	822	31	789	95.9854	5.81144	33	39.7
DFNFGKOD_00434	1	1026	29	976	95.1267	3.96394	32.7	41.3
DFNFGKOD_00435	1	219	1	150	68.4932	2.05479	33.2	22
DFNFGKOD_00436	1	354	7	292	82.4859	1.27966	32	34
DFNFGKOD_00437	1	228	2	151	66.2281	3.3114	33.4	5.5
DFNFGKOD_00439	1	303	9	208	68.6469	3.9769	32.1	16.9
DFNFGKOD_00440	1	300	5	290	96.6667	3.51	33.1	38.4
DFNFGKOD_00441	1	201	1	151	75.1244	0.751244	33.7	24
DFNFGKOD_00443	1	306	12	285	93.1373	5.61765	32.3	35.2
DFNFGKOD_00444	1	1203	45	1159	96.3425	5.63425	32.5	41.1
DFNFGKOD_00445	1	732	45	709	96.8579	9.18989	32.7	30
DFNFGKOD_00446	1	1287	96	1238	96.1927	10.7436	32.5	41.5
DFNFGKOD_00447	1	687	46	669	97.3799	9.52838	32.9	38.3
DFNFGKOD_00448	1	345	7	314	91.0145	4.58841	32.8	29.4
DFNFGKOD_00449	1	501	28	499	99.6008	6.06387	33.2	37.2
DFNFGKOD_00450	1	318	5	271	85.2201	2.64151	33.3	41.6
DFNFGKOD_00451	1	321	8	317	98.7539	3.75078	33.2	37.5
DFNFGKOD_00452	1	825	145	781	94.6667	4.15394	32.2	17.4
DFNFGKOD_00453	1	237	660	237	100	481.565	32.6	34
DFNFGKOD_00454	1	225	2	221	98.2222	1.24889	33.2	42
DFNFGKOD_00455	1	234	3	151	64.5299	0.645299	33.1	42
DFNFGKOD_00456	1	345	4	220	63.7681	2.18841	32.6	41
DFNFGKOD_00457	1	381	6	239	62.7297	2.76903	33.5	41.3
DFNFGKOD_00458	1	1275	65	1271	99.6863	7.65804	32.6	40.6
DFNFGKOD_00459	1	969	49	969	100	7.47678	33	39.8
DFNFGKOD_00460	1	1188	29	1143	96.2121	3.67677	32.6	42
DFNFGKOD_00461	1	555	29	527	94.955	7.47568	33.2	39.9
DFNFGKOD_00462	1	912	32	911	99.8904	5.36952	32.9	38.5
DFNFGKOD_00463	1	1047	70	1030	98.3763	9.35721	32.6	36.4
DFNFGKOD_00464	1	201	1	150	74.6269	0.746269	33.6	40
DFNFGKOD_00465	1	183	1	136	74.3169	0.743169	33.6	42
DFNFGKOD_00466	1	267	2	228	85.3933	1.08989	31.8	23
DFNFGKOD_00467	1	267	6	251	94.0075	2.73408	32.5	32
DFNFGKOD_00468	1	351	5	298	84.9003	2.55271	32.4	17.4
DFNFGKOD_00469	1	201	6	187	93.0348	3.53731	32.9	42
DFNFGKOD_00470	1	609	25	574	94.2529	5.6913	33	41.9
DFNFGKOD_00471	1	195	5	195	100	3.74359	33.8	20.8
DFNFGKOD_00472	1	351	8	329	93.7322	3.78917	32.5	39.6
DFNFGKOD_00473	1	285	12	218	76.4912	2.61053	32.7	29.3
DFNFGKOD_00474	1	159	1	143	89.9371	6.2956	33.7	24
DFNFGKOD_00475	1	999	416	998	99.8999	61.9249	32.5	41.2
DFNFGKOD_00476	1	843	331	843	100	55.6833	32.6	40.5
DFNFGKOD_00477	1	675	239	675	100	55.9333	32.8	39.7
DFNFGKOD_00478	1	1044	408	1044	100	58.4502	32.5	41.4
DFNFGKOD_00479	1	720	252	717	99.5833	51.9097	32.5	41.8
DFNFGKOD_00480	1	672	214	672	100	47.7872	32.5	41.1
DFNFGKOD_00481	1	1491	716	1491	100	71.2797	32.4	41.2
DFNFGKOD_00482	1	618	225	618	100	54.6812	32.3	40.5
DFNFGKOD_00483	1	1074	464	1074	100	63.1937	32.5	40.3
DFNFGKOD_00484	1	477	201	477	100	60.7987	32.7	39.2
DFNFGKOD_00485	1	579	278	579	100	74.1468	32.4	38.1
DFNFGKOD_00486	1	1047	530	1047	100	76.0764	32.6	41
DFNFGKOD_00488	1	549	819	549	100	212.874	32.6	12.9
DFNFGKOD_00489	1	369	170	369	100	67.3821	32.4	38.1
DFNFGKOD_00490	1	588	248	588	100	61.665	32.6	39.6
DFNFGKOD_00491	1	1155	420	1155	100	54.1437	32.6	39.7
DFNFGKOD_00492	1	1263	552	1261	99.8416	66.2985	32.7	41.5
DFNFGKOD_00493	1	2913	1625	2913	100	83.1819	32.5	41.6
DFNFGKOD_00494	1	1191	472	1191	100	58.2972	32.5	41
DFNFGKOD_00495	1	906	394	906	100	66.2561	32.3	40.9
DFNFGKOD_00496	1	552	234	552	100	62.8587	32.5	40.3
DFNFGKOD_00497	1	1359	624	1359	100	69.2141	32.6	41
DFNFGKOD_00498	1	2634	1305	2634	100	74.3307	32.6	41.6
DFNFGKOD_00499	1	1065	426	1065	100	59.4169	32.4	39.7
DFNFGKOD_00500	1	186	1	151	81.1828	0.811828	32.2	42
DFNFGKOD_00501	1	471	14	419	88.9597	4.47558	31.9	41.6
DFNFGKOD_00502	1	786	36	705	89.6947	6.59669	32.8	41.3
DFNFGKOD_00503	1	225	3	222	98.6667	1.31556	32.9	0
DFNFGKOD_00504	1	162	10	161	99.3827	8.50617	32.9	34.2
DFNFGKOD_00505	1	576	23	575	99.8264	5.94965	32.6	37
DFNFGKOD_00506	1	612	52	593	96.8954	11.4477	33	39.6
DFNFGKOD_00507	1	1437	104	1429	99.4433	10.7523	32.7	40.7
DFNFGKOD_00508	1	1383	92	1340	96.8908	9.71656	32.6	41.6
DFNFGKOD_00510	1	1422	114	1422	100	12.0239	32.2	41.6
DFNFGKOD_00511	1	828	71	813	98.1884	12.8056	32.7	40.3
DFNFGKOD_00512	1	861	38	861	100	6.55052	33	39.4
DFNFGKOD_00513	1	1182	85	1161	98.2234	10.6684	32.7	41.2
DFNFGKOD_00514	1	843	57	840	99.6441	10.1234	32.5	40
DFNFGKOD_00515	1	1269	83	1207	95.1143	9.52403	32.8	41.5
DFNFGKOD_00516	1	213	4	209	98.1221	2.71362	32.1	32.5
DFNFGKOD_00517	1	513	11	479	93.3723	2.8655	32.4	27.5
DFNFGKOD_00518	1	351	51	350	99.7151	20.8291	32.9	15.6
DFNFGKOD_00519	1	288	8	249	86.4583	5.22222	33	41.8
DFNFGKOD_00520	1	402	19	402	100	5.96517	33.1	28.5
DFNFGKOD_00521	1	543	12	532	97.9742	3.12891	31.8	41.8
DFNFGKOD_00522	1	633	43	595	93.9968	9.66193	32.5	41.7
DFNFGKOD_00523	1	873	46	871	99.7709	7.91294	32.7	40.3
DFNFGKOD_00524	1	1050	41	1049	99.9048	5.00762	32.3	36
DFNFGKOD_00525	1	948	45	948	100	7.79958	32.7	40.3
DFNFGKOD_00526	1	219	2	151	68.9498	0.689498	33.4	42
DFNFGKOD_00527	1	840	32	821	97.7381	5.9119	32.4	40.3
DFNFGKOD_00528	1	672	31	666	99.1071	5.44345	33.1	41.4
DFNFGKOD_00529	1	303	3	227	74.9175	3.9868	32.9	15
DFNFGKOD_00530	1	453	12	453	100	3.03974	33.3	31.3
DFNFGKOD_00531	1	702	38	698	99.4302	8.2151	32.9	38.4
DFNFGKOD_00532	1	936	41	921	98.3974	6.02778	33.1	35.9
DFNFGKOD_00533	1	912	62	887	97.2588	9.22259	32.5	39.3
DFNFGKOD_00534	1	162	1	136	83.9506	1.67901	33.4	42
DFNFGKOD_00535	1	570	4	363	63.6842	1.05614	33.2	42
DFNFGKOD_00536	1	279	4	252	90.3226	1.62007	33.3	30.5
DFNFGKOD_00537	1	186	3	145	77.957	1.45699	33.4	40.7
DFNFGKOD_00538	1	2157	124	2155	99.9073	8.21697	32.6	41
DFNFGKOD_00539	1	465	11	440	94.6237	3.51828	33.6	38.5
DFNFGKOD_00540	1	747	35	746	99.8661	5.28916	33	41.4
DFNFGKOD_00542	1	1329	90	1307	98.3446	10.2867	32.5	37.4
DFNFGKOD_00543	1	366	10	360	98.3607	4.07923	32.1	38.4
DFNFGKOD_00544	1	672	29	653	97.1726	6.46131	32.1	37.5
DFNFGKOD_00545	1	153	4	153	100	2.79739	33.3	41.5
DFNFGKOD_00546	1	1206	133	1197	99.2537	16.4784	32.6	41.7
DFNFGKOD_00547	1	591	54	590	99.8308	12.8291	32.5	42
DFNFGKOD_00548	1	324	18	212	65.4321	7.86111	32.4	39.8
DFNFGKOD_00549	1	768	35	768	100	6.92188	32.8	39.3
DFNFGKOD_00550	1	1038	69	981	94.5087	9.34008	32.9	33.5
DFNFGKOD_00551	1	450	17	418	92.8889	6.03333	33	38.5
DFNFGKOD_00552	1	276	14	276	100	6.70652	32.3	15.1
DFNFGKOD_00554	1	666	19	639	95.9459	4.26577	32.6	40
DFNFGKOD_00555	1	684	39	684	100	8.42836	33.2	42
DFNFGKOD_00556	1	333	15	302	90.6907	4.97598	32.4	33.6
DFNFGKOD_00557	1	375	120	375	100	45.536	32.9	21.5
DFNFGKOD_00558	1	621	40	614	98.8728	9.05314	32.8	37.6
DFNFGKOD_00559	1	1125	97	1125	100	12.4267	32.9	41.1
DFNFGKOD_00560	1	1047	94	1033	98.6628	12.1203	33	39.1
DFNFGKOD_00561	1	336	24	305	90.7738	9.30655	32.9	39.7
DFNFGKOD_00562	1	492	21	491	99.7967	6.31098	32.9	36
DFNFGKOD_00563	1	411	13	349	84.9148	2.44769	33.3	39
DFNFGKOD_00564	1	453	48	432	95.3642	15.1766	32.9	41.8
DFNFGKOD_00565	1	2910	276	2900	99.6564	13.7127	32.9	40.9
DFNFGKOD_00566	1	237	12	236	99.5781	8.40084	33.4	33.3
DFNFGKOD_00567	1	192	1	147	76.5625	0.765625	33.8	42
DFNFGKOD_00569	1	240	9	211	87.9167	5.0125	32.7	37.8
DFNFGKOD_00570	1	2226	147	2219	99.6855	8.96496	32.6	39.7
DFNFGKOD_00571	1	345	28	329	95.3623	12.0116	33.1	40.7
DFNFGKOD_00572	1	750	72	750	100	13.5613	32.7	38
DFNFGKOD_00573	1	423	18	423	100	6.62884	32.8	36.3
DFNFGKOD_00574	1	216	8	214	99.0741	1.93981	31.9	33
DFNFGKOD_00575	1	1284	78	1221	95.0935	9.21417	32.7	40.6
DFNFGKOD_00576	1	207	3	173	83.5749	2.49275	33.7	29
DFNFGKOD_00577	1	252	5	194	76.9841	2.99206	33.5	42
DFNFGKOD_00578	1	369	25	330	89.4309	8.34959	32.8	41.6
DFNFGKOD_00579	1	153	1	147	96.0784	1.92157	33.5	0
DFNFGKOD_00580	1	258	1	151	58.5271	0.585271	32.4	42
DFNFGKOD_00581	1	231	3	165	71.4286	1.48052	33.8	36
DFNFGKOD_00582	1	243	3	176	72.428	1.83128	32.5	41.3
DFNFGKOD_00583	1	624	52	577	92.4679	10.8814	33	40.3
DFNFGKOD_00584	1	1491	138	1483	99.4634	12.8846	32.9	40.8
DFNFGKOD_00585	1	417	21	406	97.3621	7.60671	32.4	36
DFNFGKOD_00586	1	1077	34	940	87.2795	4.60539	32.6	39.9
DFNFGKOD_00587	1	315	5	227	72.0635	2.75873	32.6	31.2
DFNFGKOD_00588	1	351	21	344	98.0057	8.80912	31.9	36
DFNFGKOD_00589	1	639	25	633	99.061	5.66197	32.6	41.9
DFNFGKOD_00590	1	1920	102	1916	99.7917	7.52135	32.4	41.6
DFNFGKOD_00591	1	282	5	255	90.4255	2.63475	31.8	42
DFNFGKOD_00592	1	309	3	176	56.9579	0.97411	33.3	28
DFNFGKOD_00593	1	231	3	195	84.4156	1.89177	33.9	36
DFNFGKOD_00594	1	144	3	50	34.7222	0.694444	32.6	30
DFNFGKOD_00595	1	351	14	335	95.4416	6.72934	33.3	32.1
DFNFGKOD_00596	1	777	35	773	99.4852	6.14028	33.1	38
DFNFGKOD_00597	1	591	18	582	98.4772	3.94078	32.9	38.8
DFNFGKOD_00598	1	429	64	423	98.6014	19.2681	33	41.1
DFNFGKOD_00599	1	210	4	151	71.9048	2.1381	32.3	28.5
DFNFGKOD_00600	1	207	2	196	94.686	2.71498	31	21
DFNFGKOD_00601	1	396	12	396	100	4.50505	32	36
DFNFGKOD_00602	1	204	4	182	89.2157	1.45588	33.1	17.2
DFNFGKOD_00604	1	930	450	930	100	72.2667	32.5	40.3
DFNFGKOD_00605	1	1374	796	1374	100	86.5473	32.7	41.5
DFNFGKOD_00606	1	480	8	394	82.0833	1.24375	32.9	19.5
DFNFGKOD_00607	1	345	21	345	100	10.5188	32.3	33.3
DFNFGKOD_00608	1	384	27	381	99.2188	10.5729	32	41.9
DFNFGKOD_00609	1	867	30	826	95.271	5.03576	32.6	41.9
DFNFGKOD_00610	1	645	22	643	99.6899	5.35814	32.5	40.1
DFNFGKOD_00611	1	174	9	154	88.5057	1.99425	33	23.2
DFNFGKOD_00613	1	1890	479	1890	100	37.8873	32.6	41.6
DFNFGKOD_00614	1	2472	656	2465	99.7168	39.3285	32.4	41.2
DFNFGKOD_00615	1	570	131	570	100	36.3965	32.8	41.3
DFNFGKOD_00616	1	1752	413	1749	99.8288	34.1895	32.7	40
DFNFGKOD_00617	1	1458	357	1457	99.9314	37.6207	32.6	40.9
DFNFGKOD_00619	1	885	149	884	99.887	25.496	32.9	41.7
DFNFGKOD_00620	1	558	82	557	99.8208	21.948	32.2	41
DFNFGKOD_00621	1	576	94	568	98.6111	24.0399	33	41.6
DFNFGKOD_00622	1	516	93	514	99.6124	26.5562	32.7	40
DFNFGKOD_00623	1	1302	260	1301	99.9232	30.0484	32.7	41.5
DFNFGKOD_00624	1	1353	340	1353	100	35.476	32.6	40
DFNFGKOD_00625	1	756	138	756	100	30.5516	32.7	40.5
DFNFGKOD_00626	1	1248	354	1248	100	41.9712	32.6	41.3
DFNFGKOD_00627	1	2256	499	2256	100	32.9805	32.6	41.1
DFNFGKOD_00628	1	1932	424	1932	100	32.8121	32.7	40.7
DFNFGKOD_00629	1	936	221	933	99.6795	34.8291	32.7	40.8
DFNFGKOD_00630	1	1356	380	1356	100	41.7286	32.6	41.3
DFNFGKOD_00631	1	2205	570	2205	100	38.4426	32.6	40.4
DFNFGKOD_00632	1	1878	444	1878	100	35.3637	32.7	40.5
DFNFGKOD_00633	1	3174	918	3174	100	43.3396	32.5	41.8
DFNFGKOD_00634	1	1644	361	1633	99.3309	32.8899	32.5	41.6
DFNFGKOD_00635	1	1002	288	1002	100	41.7525	32.7	40.9
DFNFGKOD_00636	1	1296	340	1296	100	39.0015	32.6	39.8
DFNFGKOD_00637	1	534	131	534	100	38.9532	32.6	38.7
DFNFGKOD_00640	1	873	62	804	92.0962	8.61168	32.6	41
DFNFGKOD_00641	1	561	47	508	90.5526	14.9768	32.9	39.9
DFNFGKOD_00642	1	1416	87	1416	100	8.56144	32.9	38.5
DFNFGKOD_00643	1	1134	86	1132	99.8236	10.7257	32.8	40.5
DFNFGKOD_00644	1	651	48	649	99.6928	10.9831	32.4	41.6
DFNFGKOD_00645	1	930	40	918	98.7097	5.65806	33.1	41
DFNFGKOD_00646	1	1035	61	1031	99.6135	8.0744	32.6	40.8
DFNFGKOD_00647	1	2442	178	2442	100	10.6716	32.7	41
DFNFGKOD_00648	1	387	21	352	90.9561	9.84755	32.8	41.1
DFNFGKOD_00649	1	552	14	530	96.0145	3.7808	33	38
DFNFGKOD_00650	1	168	2	166	98.8095	1.71429	32	42
DFNFGKOD_00651	1	240	2	151	62.9167	0.629167	31.6	42
DFNFGKOD_00652	1	417	12	367	88.0096	4.66187	32.5	42
DFNFGKOD_00653	1	594	26	577	97.138	6.34343	32.2	41.3
DFNFGKOD_00654	1	294	11	278	94.5578	5.9966	32.4	30.2
DFNFGKOD_00655	1	588	17	588	100	3.70408	33.1	39.5
DFNFGKOD_00656	1	951	50	949	99.7897	7.85489	32.5	41.1
DFNFGKOD_00657	1	2550	109	2504	98.1961	6.43725	32.7	41.6
DFNFGKOD_00658	1	705	48	693	98.2979	8.69645	32.7	40.2
DFNFGKOD_00659	1	573	32	536	93.5428	8.56021	32.3	40
DFNFGKOD_00660	1	195	2	131	67.1795	0.671795	33.5	32.5
DFNFGKOD_00661	1	324	13	321	99.0741	5.4321	33.3	38.9
DFNFGKOD_00662	1	735	45	684	93.0612	9.27755	33.2	41.5
DFNFGKOD_00663	1	237	1	150	63.2911	0.632911	27.5	42
DFNFGKOD_00664	1	399	9	379	94.9875	3.27318	33.2	32.2
DFNFGKOD_00665	1	216	2	214	99.0741	1.27315	32.9	41
DFNFGKOD_00666	1	243	9	241	99.177	4.54733	32.1	21.8
DFNFGKOD_00667	1	1020	59	1019	99.902	8.58039	32.5	38.2
DFNFGKOD_00668	1	576	18	575	99.8264	4.31944	32.8	39.9
DFNFGKOD_00669	1	858	45	857	99.8834	7.46853	32.4	39.7
DFNFGKOD_00670	1	894	49	864	96.6443	7.64541	32.9	41.6
DFNFGKOD_00671	1	222	2	150	67.5676	1.35135	33.4	42
DFNFGKOD_00673	1	1455	86	1394	95.8076	8.49141	33	41.2
DFNFGKOD_00674	1	225	1	138	61.3333	0.613333	33.7	42
DFNFGKOD_00675	1	261	9	261	100	3.32184	33.3	25.7
DFNFGKOD_00677	1	354	15	335	94.6328	7.20056	32.1	34.1
DFNFGKOD_00678	1	303	11	151	49.835	0.9967	32.4	19.5
DFNFGKOD_00679	1	852	253	852	100	43.4824	32.9	39.5
DFNFGKOD_00680	1	948	272	947	99.8945	41.2479	33	40.9
DFNFGKOD_00681	1	423	13	374	88.4161	4.27896	32.7	41.8
DFNFGKOD_00682	1	375	6	328	87.4667	2.81867	32.7	41
DFNFGKOD_00683	1	264	6	263	99.6212	3.12121	33.6	20.7
DFNFGKOD_00685	1	431	65	431	100	22.1949	32.8	9.05
DFNFGKOD_00686	1	171	2	141	82.4561	1.64912	33.5	23.5
DFNFGKOD_00687	1	327	36	326	99.6942	15.5719	33.1	9.11
DFNFGKOD_00688	1	612	41	611	99.8366	10.4755	32.5	40.9
DFNFGKOD_00689	1	780	52	780	100	9.0141	32.7	40.4
DFNFGKOD_00690	1	315	9	253	80.3175	5.25079	33.4	34.4
DFNFGKOD_00691	1	558	17	539	96.595	4.23477	32.8	42
DFNFGKOD_00692	1	432	10	353	81.713	3.49537	32.5	42
DFNFGKOD_00693	1	249	4	197	79.1165	1.21285	33.1	40.5
DFNFGKOD_00694	1	1773	108	1770	99.8308	8.8731	32.7	40.4
DFNFGKOD_00695	1	249	2	166	66.6667	1.6506	32.8	0
DFNFGKOD_00696	1	204	10	203	99.5098	6.88725	32.6	29.8
DFNFGKOD_00697	1	153	2	139	90.8497	0.908497	32	40
DFNFGKOD_00698	1	390	12	370	94.8718	2.27692	31.6	15.8
DFNFGKOD_00699	1	168	1	138	82.1429	6.57143	32.4	40
DFNFGKOD_00700	1	537	25	537	100	6.38361	33.1	41.8
DFNFGKOD_00701	1	756	22	689	91.1376	4.66931	32.9	41.9
DFNFGKOD_00702	1	231	7	231	100	4.4329	32.8	41.7
DFNFGKOD_00703	1	1665	60	1581	94.955	5.32613	32.3	40.3
DFNFGKOD_00704	1	1146	294	1146	100	37.2443	32.6	32.5
DFNFGKOD_00705	1	207	12	205	99.0338	9.31401	32.9	15.3
DFNFGKOD_00707	1	174	1	130	74.7126	0.747126	33.4	42
DFNFGKOD_00708	1	372	18	354	95.1613	6.88978	32	36.7
DFNFGKOD_00709	1	567	22	566	99.8236	6.02646	33.5	38.7
DFNFGKOD_00710	1	252	4	176	69.8413	1.19841	33.4	16.5
DFNFGKOD_00711	1	297	41	297	100	9.50505	32.4	23.8
DFNFGKOD_00712	1	573	409	572	99.8255	111.67	32.7	28
DFNFGKOD_00713	1	276	23	252	91.3043	2.12319	33.3	35.2
DFNFGKOD_00714	1	327	225	327	100	106.049	32.9	37
DFNFGKOD_00715	1	357	309	357	100	114.185	32.9	34.8
DFNFGKOD_00716	1	1464	1475	1464	100	147.358	32.8	36.9
DFNFGKOD_00717	1	234	3	230	98.2906	2.54274	32.6	41.3
DFNFGKOD_00718	1	699	12	685	97.9971	2.34478	33	37.2
DFNFGKOD_00719	1	804	31	770	95.7711	5.79353	32.9	42
DFNFGKOD_00720	1	387	9	352	90.9561	3.10853	33.2	34.2
DFNFGKOD_00721	1	519	20	507	97.6879	5.07514	31.7	28.3
DFNFGKOD_00722	1	294	3	281	95.5782	2.93878	33.2	36
DFNFGKOD_00723	1	585	39	585	100	9.77778	32.5	35.1
DFNFGKOD_00724	1	4113	233	4112	99.9757	8.12716	32.6	41.1
DFNFGKOD_00725	1	873	64	873	100	11.4422	32.5	40.7
DFNFGKOD_00726	1	321	15	319	99.3769	6.43925	33	36.9
DFNFGKOD_00727	1	684	48	684	100	9.94006	32.8	37.3
DFNFGKOD_00728	1	222	4	159	71.6216	2.72072	33.5	41.5
DFNFGKOD_00729	1	366	10	351	95.9016	2.84699	32.9	23.9
DFNFGKOD_00730	1	306	183	306	100	85.585	32.1	9.13
DFNFGKOD_00731	1	261	3	238	91.1877	2.86973	33.6	42
DFNFGKOD_00732	1	339	9	251	74.0413	2.9823	33	42
DFNFGKOD_00733	1	483	23	481	99.5859	6.60041	32.7	41.8
DFNFGKOD_00734	1	444	26	400	90.0901	5.12613	32.1	34.4
DFNFGKOD_00735	1	627	344	627	100	80.7257	32.7	40.1
DFNFGKOD_00736	1	1224	642	1224	100	79.3154	32.6	40.7
DFNFGKOD_00737	1	91	2	85	93.4066	3.73626	33.8	32.5
DFNFGKOD_00738	1	366	5	358	97.8142	2.35519	32.8	30.6
DFNFGKOD_00739	1	249	2	151	60.6426	0.606426	33.8	42
DFNFGKOD_00740	1	2166	168	2164	99.9077	10.9695	32.8	39
DFNFGKOD_00741	1	873	39	861	98.6254	6.67583	32.8	38.7
DFNFGKOD_00742	1	606	24	606	100	6.32178	32.8	40.4
DFNFGKOD_00743	1	474	20	466	98.3122	5.96624	32.2	33.9
DFNFGKOD_00744	1	828	115	816	98.5507	20.3877	32.7	22.1
DFNFGKOD_00745	1	180	2	173	96.1111	2.38889	32.4	33
DFNFGKOD_00746	1	1299	58	1245	95.843	6.61201	32.9	41.4
DFNFGKOD_00747	1	1305	60	1279	98.0077	6.91188	31.9	34.4
DFNFGKOD_00748	1	471	9	471	100	3.15074	32.2	37.8
DFNFGKOD_00749	1	288	1	151	52.4306	0.524306	33.6	0
DFNFGKOD_00750	1	186	5	149	80.1075	0.801075	33.2	8.4
DFNFGKOD_00751	1	1899	416	1899	100	32.7715	32.8	41.6
DFNFGKOD_00752	1	708	115	708	100	24.3559	32.6	40.9
DFNFGKOD_00753	1	393	126	393	100	47.8372	32.8	40.3
DFNFGKOD_00754	1	1164	285	1164	100	35.1787	32.8	39.1
DFNFGKOD_00755	1	3225	721	3214	99.6589	33.0431	32.6	41.8
DFNFGKOD_00756	1	1662	334	1641	98.7365	29.228	32.7	41
DFNFGKOD_00757	1	1698	358	1698	100	30.1832	32.6	41.7
DFNFGKOD_00758	1	1404	269	1402	99.8575	28.3469	32.8	41.7
DFNFGKOD_00759	1	1434	262	1434	100	26.8849	32.7	41
DFNFGKOD_00760	1	2655	574	2655	100	31.6531	32.7	41.7
DFNFGKOD_00761	1	1410	263	1407	99.7872	26.2383	32.7	41
DFNFGKOD_00763	1	1101	137	1101	100	19.069	32.5	40.2
DFNFGKOD_00764	1	1257	233	1255	99.8409	27.5386	32.6	41
DFNFGKOD_00765	1	318	26	311	97.7987	11.261	32.7	33.9
DFNFGKOD_00767	1	1776	319	1770	99.6622	26.5648	32.7	41.8
DFNFGKOD_00768	1	1377	276	1375	99.8548	29.2491	32.4	41.2
DFNFGKOD_00769	1	1884	335	1884	100	26.4751	32.6	41.1
DFNFGKOD_00770	1	3120	608	3119	99.9679	28.2458	32.7	41.8
DFNFGKOD_00771	1	2031	445	2026	99.7538	32.4141	32.7	41.7
DFNFGKOD_00772	1	1191	233	1184	99.4123	28.3921	32.4	38.5
DFNFGKOD_00773	1	177	2	141	79.661	1.59322	32.5	42
DFNFGKOD_00774	1	960	38	941	98.0208	5.97292	33	42
DFNFGKOD_00775	1	189	2	151	79.8942	0.798942	32.3	32.5
DFNFGKOD_00776	1	657	19	608	92.5419	4.35008	32.8	38.4
DFNFGKOD_00777	1	1155	69	1134	98.1818	8.43723	32.7	39
DFNFGKOD_00778	1	435	34	434	99.7701	11.7241	32.3	38.5
DFNFGKOD_00779	1	300	4	299	99.6667	1.89667	31.8	23.8
DFNFGKOD_00781	1	321	11	308	95.9502	5.12773	32.8	42
DFNFGKOD_00782	1	3243	155	3149	97.1014	7.19149	32.8	41.3
DFNFGKOD_00783	1	1347	66	1343	99.703	7.18486	32.4	41.3
DFNFGKOD_00784	1	579	32	574	99.1364	6.60276	33.2	40.6
DFNFGKOD_00785	1	1320	105	1320	100	11.4189	32.7	41.8
DFNFGKOD_00786	1	387	18	387	100	6.81395	32	29.9
DFNFGKOD_00787	1	144	3	134	93.0556	0.930556	33	42
DFNFGKOD_00788	1	1404	103	1356	96.5812	10.1474	32.8	41.6
DFNFGKOD_00789	1	258	9	210	81.3953	3.28682	33	39.9
DFNFGKOD_00790	1	690	43	690	100	9.48841	32.9	40.6
DFNFGKOD_00793	1	981	68	972	99.0826	9.33741	32.4	39.9
DFNFGKOD_00794	1	189	11	188	99.4709	10.254	33.1	35
DFNFGKOD_00795	1	849	35	833	98.1154	6.2073	32.3	38.9
DFNFGKOD_00796	1	1797	83	1743	96.995	6.63272	33	40.4
DFNFGKOD_00797	1	774	41	770	99.4832	6.29974	33.1	39.5
DFNFGKOD_00798	1	561	27	525	93.5829	7.11943	32.9	28.5
DFNFGKOD_00799	1	348	17	330	94.8276	6.49138	32.5	34.5
DFNFGKOD_00800	1	579	49	579	100	12.8031	32.6	37.6
DFNFGKOD_00801	1	369	22	368	99.729	7.16802	33.2	37.4
DFNFGKOD_00802	1	177	2	150	84.7458	0.847458	33.8	42
DFNFGKOD_00803	1	642	32	623	97.0405	7.28349	33.1	40.1
DFNFGKOD_00804	1	255	3	228	89.4118	2.28627	31	35.3
DFNFGKOD_00805	1	720	81	720	100	17.0111	32.6	40.5
DFNFGKOD_00806	1	252	10	184	73.0159	5.12698	32.6	28.1
DFNFGKOD_00807	1	480	39	475	98.9583	11.3667	32.4	29.6
DFNFGKOD_00808	1	228	7	194	85.0877	2.46053	31.5	34.6
DFNFGKOD_00809	1	1032	68	1032	100	10.1609	32.8	40.3
