#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
GPICHNHB_00430	1	696	24	629	90.3736	5.14799	33	39.5
GPICHNHB_00431	1	768	23	737	95.9635	4.29688	33	37.5
GPICHNHB_00432	1	4011	186	3993	99.5512	6.89579	32.8	41.7
GPICHNHB_00433	1	321	3	184	57.3209	0.937695	32.9	16
GPICHNHB_00434	1	231	1	145	62.7706	1.25541	33.2	24
GPICHNHB_00435	1	246	5	243	98.7805	2.91463	33.6	30.4
GPICHNHB_00436	1	252	6	194	76.9841	1.77381	32.9	35
GPICHNHB_00437	1	837	14	767	91.6368	2.77539	33.1	37.6
GPICHNHB_00438	1	411	16	411	100	5.03163	32.9	33.9
GPICHNHB_00439	1	726	36	669	92.1488	7.47521	32.5	30.2
GPICHNHB_00440	1	561	26	535	95.3654	6.88057	33.3	42
GPICHNHB_00441	1	186	6	167	89.7849	2.43548	33.5	42
GPICHNHB_00442	1	906	25	867	95.6954	4.62693	32.3	37.4
GPICHNHB_00443	1	318	7	314	98.7421	3.18239	32.4	30
GPICHNHB_00445	1	240	4	227	94.5833	2.425	32.6	41.5
GPICHNHB_00446	1	261	11	258	98.8506	6.31418	33.2	37.9
GPICHNHB_00447	1	351	9	351	100	2.51852	32.9	27.1
GPICHNHB_00448	1	315	5	315	100	3.49524	33.3	16.4
GPICHNHB_00449	1	321	5	312	97.1963	2.27414	32.9	42
GPICHNHB_00450	1	390	9	390	100	3.45897	31.4	34.4
GPICHNHB_00451	1	351	5	253	72.0798	1.7208	31.6	41.6
GPICHNHB_00452	1	276	3	216	78.2609	1.63406	32.2	16
GPICHNHB_00453	1	1221	62	1184	96.9697	7.19738	32.7	40
GPICHNHB_00454	1	1101	55	1085	98.5468	7.71117	32.9	41.7
GPICHNHB_00455	1	1428	54	1326	92.8571	5.31443	32.6	41.7
GPICHNHB_00456	1	1236	63	1166	94.3366	7.15291	32.6	39.2
GPICHNHB_00457	1	525	23	525	100	6.98286	32.6	34.5
GPICHNHB_00458	1	1536	64	1536	100	5.88151	32.9	40.9
GPICHNHB_00459	1	396	7	389	98.2323	2.5101	33.2	33.9
GPICHNHB_00460	1	1200	30	1050	87.5	3.6575	33.2	42
GPICHNHB_00461	1	570	11	542	95.0877	2.78947	33	26.7
GPICHNHB_00462	1	180	2	128	71.1111	0.711111	33.6	41
GPICHNHB_00463	1	288	2	227	78.8194	1.55208	33.4	42
GPICHNHB_00464	1	306	8	203	66.3399	2.45752	32.3	42
GPICHNHB_00465	1	207	1	151	72.9469	2.91787	33.4	42
GPICHNHB_00466	1	237	4	224	94.5148	2.53165	33.5	31.5
GPICHNHB_00467	1	417	7	417	100	2.51319	31.6	42
GPICHNHB_00468	1	462	10	439	95.0216	3.25541	32.7	42
GPICHNHB_00469	1	471	23	409	86.8365	7.36306	32.9	40.4
GPICHNHB_00470	1	240	3	169	70.4167	1.22083	33.3	40.7
GPICHNHB_00471	1	408	9	388	95.098	3.64951	33.4	41.6
GPICHNHB_00472	1	195	1	150	76.9231	0.769231	33.7	42
GPICHNHB_00473	1	396	5	366	92.4242	1.79293	33.6	25.2
GPICHNHB_00475	1	174	11	172	98.8506	6.2069	32.9	14.6
GPICHNHB_00476	1	345	73	340	98.5507	29.4899	32.8	36.6
GPICHNHB_00477	1	612	153	612	100	38.6405	32.9	41.4
GPICHNHB_00478	1	495	85	495	100	26.3192	32.3	40.8
GPICHNHB_00479	1	564	13	504	89.3617	2.46277	33.2	38.2
GPICHNHB_00480	1	198	11	197	99.4949	8.04545	32.4	23.1
GPICHNHB_00481	1	522	7	478	91.5709	2.01724	33	42
GPICHNHB_00482	1	261	3	153	58.6207	1.15326	32.7	35.7
GPICHNHB_00483	1	777	14	763	98.1982	2.89961	32.5	30.4
GPICHNHB_00484	1	210	2	130	61.9048	0.619048	33.2	21
GPICHNHB_00486	1	150	1	130	86.6667	1.73333	33.1	23
GPICHNHB_00487	1	168	1	147	87.5	0.875	32.6	42
GPICHNHB_00488	1	360	5	316	87.7778	1.62778	33	38.2
GPICHNHB_00489	1	219	1	151	68.9498	1.379	33.6	42
GPICHNHB_00490	1	228	5	151	66.2281	1.21491	30.6	42
GPICHNHB_00491	1	891	34	858	96.2963	5.49719	33.3	42
GPICHNHB_00492	1	348	13	334	95.977	5.58333	32.8	41.8
GPICHNHB_00493	1	573	10	519	90.5759	2.62653	33.1	37.8
GPICHNHB_00494	1	468	13	461	98.5043	4.22436	33.3	35.8
GPICHNHB_00495	1	543	17	495	91.1602	4.70166	33.2	41.9
GPICHNHB_00496	1	1002	39	1002	100	5.19661	33.3	41
GPICHNHB_00497	1	354	8	353	99.7175	2.12712	33	42
GPICHNHB_00499	1	855	34	843	98.5965	6.48304	32.2	39.8
GPICHNHB_00500	1	513	10	512	99.8051	2.59649	33	25.2
GPICHNHB_00501	1	306	6	245	80.0654	3.33007	33.2	25.3
GPICHNHB_00502	1	369	12	367	99.458	4.85908	33	14.8
GPICHNHB_00503	1	345	8	275	79.7101	2.9913	33.5	32.5
GPICHNHB_00504	1	387	5	382	98.708	1.82687	32.6	42
GPICHNHB_00505	1	645	16	644	99.845	3.36434	32.1	38.5
GPICHNHB_00506	1	354	8	354	100	3.81921	33.6	36.5
GPICHNHB_00507	1	312	9	249	79.8077	4.29487	32.7	39.8
GPICHNHB_00508	1	471	15	453	96.1783	4.78344	32.9	40.6
GPICHNHB_00509	1	267	10	267	100	4.76779	33	41.6
GPICHNHB_00510	1	1017	48	998	98.1318	6.64012	32.7	40.9
GPICHNHB_00511	1	1026	52	1010	98.4405	8.03411	33	38.1
GPICHNHB_00512	1	291	7	237	81.4433	3.50172	32.7	42
GPICHNHB_00513	1	534	7	427	79.9625	1.96816	32.8	36.4
GPICHNHB_00514	1	723	28	669	92.5311	5.57538	33	26.3
GPICHNHB_00515	1	951	28	951	100	4.1735	33	38.9
GPICHNHB_00516	1	288	4	287	99.6528	1.94792	32.2	21
GPICHNHB_00517	1	384	8	294	76.5625	3.08073	33.4	34.8
GPICHNHB_00519	1	285	5	212	74.386	2.05263	32.4	23.4
GPICHNHB_00520	1	450	14	449	99.7778	4.9	32.8	31.3
GPICHNHB_00521	1	489	8	479	97.955	1.84458	32.1	42
GPICHNHB_00523	1	354	5	275	77.6836	2.9661	32.7	41.6
GPICHNHB_00524	1	204	3	157	76.9608	2.11765	33.6	41.3
GPICHNHB_00525	1	237	5	180	75.9494	2.83544	33.4	35.2
GPICHNHB_00526	1	393	14	380	96.6921	4.94148	33.1	36.9
GPICHNHB_00527	1	348	13	330	94.8276	5.9569	32.2	33.2
GPICHNHB_00528	1	756	34	677	89.5503	5.93254	33	41
GPICHNHB_00529	1	201	9	179	89.0547	6.95522	33.2	15.6
GPICHNHB_00530	1	201	4	190	94.5274	2.97015	32.9	36.8
GPICHNHB_00531	1	252	3	170	67.4603	1.1627	33.3	7.33
GPICHNHB_00532	1	360	10	282	78.3333	2.45	33.4	27.7
GPICHNHB_00533	1	468	93	468	100	29.9701	32.4	38.2
GPICHNHB_00534	1	1128	213	1128	100	28.5239	32.7	38.9
GPICHNHB_00537	1	273	3	200	73.2601	2.21245	31.8	22.7
GPICHNHB_00538	1	258	8	254	98.4496	4.46124	32	34.2
GPICHNHB_00540	1	744	14	743	99.8656	2.79435	33.2	41.9
GPICHNHB_00541	1	219	4	207	94.5205	1.36986	33.1	37.5
GPICHNHB_00542	1	294	2	259	88.0952	2.0068	32.4	23
GPICHNHB_00543	1	372	10	342	91.9355	3.55376	33	36.4
GPICHNHB_00544	1	234	3	178	76.0684	1.28205	33.9	7.67
GPICHNHB_00545	1	390	11	388	99.4872	4.15128	33.3	17.8
GPICHNHB_00546	1	162	2	162	100	2.62346	33.7	42
GPICHNHB_00547	1	210	1	151	71.9048	0.719048	33	42
GPICHNHB_00548	1	330	7	302	91.5152	3.18485	33.3	37.1
GPICHNHB_00549	1	876	34	875	99.8858	5.65753	32.9	42
GPICHNHB_00550	1	222	6	201	90.5405	3.98198	33.5	35
GPICHNHB_00552	1	300	5	231	77	2.47333	33.8	42
GPICHNHB_00554	1	1554	48	1543	99.2921	4.43179	32.6	42
GPICHNHB_00555	1	228	3	195	85.5263	1.97368	33.3	42
GPICHNHB_00556	1	777	25	728	93.6937	4.78121	32.9	37.7
GPICHNHB_00557	1	357	3	281	78.7115	1.26611	32.4	36
GPICHNHB_00558	1	531	9	451	84.9341	2.55179	33	42
GPICHNHB_00559	1	741	15	689	92.9825	3.05263	32.7	40.7
GPICHNHB_00560	1	1029	29	971	94.3635	4.21088	32.5	38.3
GPICHNHB_00561	1	432	11	395	91.4352	3.84028	32.9	42
GPICHNHB_00563	1	327	4	255	77.9817	1.84404	32.9	31.5
GPICHNHB_00565	1	1068	24	1047	98.0337	3.36236	32.7	42
GPICHNHB_00566	1	288	5	248	86.1111	2.59028	33.2	42
GPICHNHB_00567	1	552	15	533	96.558	4.05797	32.7	38.2
GPICHNHB_00568	1	315	14	260	82.5397	3.34286	32.6	25.1
GPICHNHB_00569	1	162	36	162	100	35.4444	33	14.2
GPICHNHB_00570	1	462	123	462	100	37.3333	32.7	37.5
GPICHNHB_00571	1	1248	373	1248	100	45.0745	32.6	40.5
GPICHNHB_00572	1	1131	322	1131	100	42.1706	32.7	40.8
GPICHNHB_00573	1	1131	340	1131	100	44.2759	32.7	40.7
GPICHNHB_00574	1	399	93	399	100	30.8471	33	38.1
GPICHNHB_00575	1	1239	440	1239	100	52.9596	32.7	40.5
GPICHNHB_00576	1	1176	326	1176	100	40.7891	32.7	40.2
GPICHNHB_00577	1	1038	238	1038	100	34.0973	32.8	39.7
GPICHNHB_00578	1	729	200	729	100	40.3224	32.8	40
GPICHNHB_00579	1	801	191	801	100	34.9675	32.6	40.9
GPICHNHB_00580	1	336	59	336	100	25.8065	32.8	37
GPICHNHB_00581	1	348	10	347	99.7126	4.31897	33	38.3
GPICHNHB_00582	1	1821	151	1821	100	12.4294	32.6	41.4
GPICHNHB_00583	1	1536	154	1536	100	14.4629	32.7	40
GPICHNHB_00584	1	543	29	542	99.8158	9.27256	32.9	40.8
GPICHNHB_00585	1	1092	61	1034	94.6886	8.30769	32.2	40.7
GPICHNHB_00586	1	924	49	888	96.1039	7.63312	32.8	41.3
GPICHNHB_00587	1	1680	141	1669	99.3452	12.4393	32.9	40.6
GPICHNHB_00588	1	921	88	920	99.8914	14.2986	32.6	39.3
GPICHNHB_00589	1	357	22	357	100	10	33.1	36.4
GPICHNHB_00590	1	1695	135	1695	100	11.8106	32.7	39.9
GPICHNHB_00591	1	717	41	690	96.2343	8.79498	32.8	41.9
GPICHNHB_00592	1	591	33	589	99.6616	8.60237	32.2	40.8
GPICHNHB_00593	1	663	45	655	98.7934	10.2202	33	42
GPICHNHB_00594	1	183	3	155	84.6995	2.37158	33	28
GPICHNHB_00595	1	1137	111	1132	99.5602	14.5682	32.6	40.6
GPICHNHB_00596	1	585	47	548	93.6752	12.0615	33	41.2
GPICHNHB_00597	1	3507	352	3504	99.9145	15.0319	32.8	41.8
GPICHNHB_00599	1	1935	166	1931	99.7933	12.8646	32.7	41.8
GPICHNHB_00600	1	573	26	573	100	6.66143	32.8	35.8
GPICHNHB_00601	1	483	16	442	91.5114	4.95031	32.8	37.5
GPICHNHB_00602	1	1335	117	1332	99.7753	12.9303	32.7	40.8
GPICHNHB_00603	1	933	95	931	99.7856	14.686	32.9	41.3
GPICHNHB_00604	1	684	35	684	100	8.04825	32.5	39.7
GPICHNHB_00605	1	1113	89	1113	100	11.9479	33.1	41.3
GPICHNHB_00606	1	2250	122	2169	96.4	8.15556	32.8	41.5
GPICHNHB_00607	1	393	13	342	87.0229	4.5598	33	40.6
GPICHNHB_00608	1	939	31	892	94.9947	4.95634	32.8	40.7
GPICHNHB_00609	1	711	42	663	93.2489	8.84388	32.6	42
GPICHNHB_00610	1	1167	66	1154	98.886	8.00257	32.8	40.8
GPICHNHB_00611	1	498	17	480	96.3855	5.96787	32.9	42
GPICHNHB_00612	1	678	31	678	100	6.33776	32.9	40.2
GPICHNHB_00613	1	651	28	651	100	5.32565	32.8	34.8
GPICHNHB_00614	1	3054	171	3053	99.9673	8.43287	32.5	39.5
GPICHNHB_00615	1	585	26	569	97.265	7.15214	32.4	41.8
GPICHNHB_00616	1	888	43	884	99.5495	6.86712	32.4	40.2
GPICHNHB_00617	1	582	33	581	99.8282	8.67869	33.2	42
GPICHNHB_00618	1	585	11	580	99.1453	2.53333	32.8	38.2
GPICHNHB_00619	1	312	4	259	83.0128	2.39103	31.2	28
GPICHNHB_00620	1	1038	87	1037	99.9037	12.552	32.9	41.3
GPICHNHB_00621	1	360	16	346	96.1111	4.38333	33.5	40.7
GPICHNHB_00622	1	411	12	407	99.0268	3.99757	33.6	41.8
GPICHNHB_00623	1	477	19	451	94.5493	6.59329	33.4	42
GPICHNHB_00624	1	264	6	208	78.7879	2.91667	32.4	42
GPICHNHB_00625	1	1296	44	1293	99.7685	5.10031	33.1	40.6
GPICHNHB_00626	1	498	19	468	93.9759	5.68675	33.1	40.1
GPICHNHB_00627	1	885	42	885	100	7.06102	32.9	40.1
GPICHNHB_00628	1	840	41	836	99.5238	7.13452	32.9	39.3
GPICHNHB_00629	1	534	19	534	100	4.46629	32.1	31.6
GPICHNHB_00630	1	732	24	732	100	5.45902	33.2	40.3
GPICHNHB_00631	1	378	4	356	94.1799	1.59259	33.3	42
GPICHNHB_00632	1	234	6	221	94.4444	2.57692	32.9	35
GPICHNHB_00633	1	396	6	364	91.9192	3.04545	31.4	42
GPICHNHB_00634	1	417	7	367	88.0096	2.15348	33.1	42
GPICHNHB_00635	1	426	7	387	90.8451	2.47418	31.1	39.1
GPICHNHB_00636	1	624	17	583	93.4295	4.07692	32.9	38.8
GPICHNHB_00637	1	633	20	620	97.9463	4.49605	32.6	42
GPICHNHB_00638	1	429	8	425	99.0676	3.14685	32.9	31.5
GPICHNHB_00639	1	378	8	326	86.2434	2.79101	32.9	12.1
GPICHNHB_00640	1	528	38	528	100	10.9205	33.2	8
GPICHNHB_00641	1	1035	51	1002	96.8116	7.26763	33.1	23.5
GPICHNHB_00642	1	510	17	470	92.1569	5.31569	32.8	39.6
GPICHNHB_00643	1	282	3	236	83.6879	1.50709	33.7	35.7
GPICHNHB_00644	1	204	1	151	74.0196	0.740196	33.7	42
GPICHNHB_00645	1	936	25	905	96.688	3.36859	32	37.2
GPICHNHB_00646	1	147	3	143	97.2789	3.33333	33	42
GPICHNHB_00647	1	765	14	668	87.3203	2.55817	32.9	41.9
GPICHNHB_00648	1	795	25	777	97.7358	4.72327	32.8	41.1
GPICHNHB_00649	1	498	14	481	96.5863	4.13855	32.2	31
GPICHNHB_00650	1	186	1	137	73.6559	2.20968	33.2	42
GPICHNHB_00651	1	192	2	161	83.8542	1.5	33.2	21
GPICHNHB_00652	1	267	3	264	98.8764	1.56929	33.1	35.7
GPICHNHB_00653	1	570	20	536	94.0351	5.02105	33.1	37.8
GPICHNHB_00654	1	621	43	577	92.9147	9.10467	32.4	38.7
GPICHNHB_00655	1	162	1	130	80.2469	1.60494	33.2	42
GPICHNHB_00656	1	396	12	393	99.2424	4.14141	32.4	39.8
GPICHNHB_00657	1	474	9	448	94.5148	3.14979	31.8	37.1
GPICHNHB_00658	1	297	5	264	88.8889	1.52189	31.7	41.6
GPICHNHB_00660	1	444	16	354	79.7297	5.88063	33	40.8
GPICHNHB_00664	1	597	16	481	80.5695	4.04188	33	37.9
GPICHNHB_00665	1	807	40	805	99.7522	7.2119	32.8	24.1
GPICHNHB_00666	1	291	12	273	93.8144	6.17526	32.7	42
GPICHNHB_00667	1	303	5	170	56.1056	2.22772	33.7	42
GPICHNHB_00668	1	408	10	363	88.9706	3.66422	32.8	42
GPICHNHB_00669	1	225	5	217	96.4444	3.13778	32.7	22
GPICHNHB_00670	1	456	13	390	85.5263	3.96711	33.4	30.5
GPICHNHB_00671	1	357	5	355	99.4398	2.47059	33.2	29.2
GPICHNHB_00672	1	609	14	517	84.8933	3.44171	32.4	42
GPICHNHB_00673	1	552	12	544	98.5507	3.27355	32.7	35.9
GPICHNHB_00674	1	1284	124	1284	100	13.7259	33	23.9
GPICHNHB_00675	1	225	2	141	62.6667	1.88	33.4	42
GPICHNHB_00676	1	246	1	151	61.3821	1.22764	31.4	42
GPICHNHB_00677	1	450	20	442	98.2222	6.16222	33	37.3
GPICHNHB_00678	1	696	48	696	100	9.89799	32.7	38.5
GPICHNHB_00679	1	552	22	550	99.6377	5.90942	32.4	39.9
GPICHNHB_00680	1	708	39	706	99.7175	8.1822	33	40.8
GPICHNHB_00681	1	834	42	820	98.3213	7.49281	32.5	41.9
GPICHNHB_00682	1	579	24	515	88.9465	5.99136	33.3	42
GPICHNHB_00683	1	396	5	394	99.4949	1.83333	31.9	33.6
GPICHNHB_00684	1	270	9	226	83.7037	4.67037	33.5	42
GPICHNHB_00685	1	498	20	451	90.5622	5.43976	33.1	36
GPICHNHB_00686	1	168	1	135	80.3571	2.41071	32.9	42
GPICHNHB_00687	1	600	11	483	80.5	2.50667	33.2	42
GPICHNHB_00688	1	171	1	151	88.3041	1.76608	33.7	42
GPICHNHB_00689	1	312	9	307	98.3974	3.86859	32.6	42
GPICHNHB_00690	1	471	9	396	84.0764	2.88323	32.6	34.1
GPICHNHB_00691	1	303	24	262	86.4686	12.3234	33.3	20.6
GPICHNHB_00692	1	606	19	605	99.835	3.85809	32.8	35.9
GPICHNHB_00693	1	174	1	142	81.6092	0.816092	30	42
GPICHNHB_00694	1	276	3	254	92.029	1.57246	32.8	27.3
GPICHNHB_00696	1	174	1	149	85.6322	0.856322	33.8	42
GPICHNHB_00697	1	636	22	616	96.8553	4.91824	32.7	42
GPICHNHB_00698	1	612	20	610	99.6732	4.2549	31.6	40.1
GPICHNHB_00699	1	342	3	273	79.8246	1.30994	33.4	42
GPICHNHB_00700	1	768	61	765	99.6094	11.7487	32.5	41.3
GPICHNHB_00701	1	768	43	768	100	7.91927	32.7	39.9
GPICHNHB_00702	1	1680	181	1680	100	14.7994	33	40.6
GPICHNHB_00703	1	459	34	457	99.5643	10.8388	32.6	40.8
GPICHNHB_00704	1	489	42	487	99.591	12.773	32.6	41.1
GPICHNHB_00705	1	6192	641	6192	100	15.0518	32.8	41.6
GPICHNHB_00706	1	909	75	894	98.3498	11.4059	32.9	39.9
GPICHNHB_00707	1	1062	92	1062	100	12.6337	32.7	38
GPICHNHB_00708	1	261	17	261	100	11.0268	32.8	35.1
GPICHNHB_00709	1	3804	335	3778	99.3165	12.3985	32.9	41.3
GPICHNHB_00710	1	363	11	310	85.3994	4.11295	32.3	38
GPICHNHB_00711	1	2520	208	2515	99.8016	11.9452	32.8	42
GPICHNHB_00712	1	2700	267	2700	100	14.1033	33	41.1
GPICHNHB_00715	1	849	64	848	99.8822	11.1143	32.3	39.9
GPICHNHB_00716	1	1305	139	1262	96.705	15.6253	32.8	41.8
GPICHNHB_00717	1	1377	115	1372	99.6369	12.2389	32.9	41.2
GPICHNHB_00718	1	732	68	654	89.3443	12.3497	32.8	41.7
GPICHNHB_00719	1	1152	104	1151	99.9132	13.3142	32.8	41.4
GPICHNHB_00720	1	1209	102	1155	95.5335	12.5062	32.9	42
GPICHNHB_00721	1	840	65	840	100	10.5583	32.7	39.4
GPICHNHB_00722	1	183	10	182	99.4536	7.62842	33.1	19.2
GPICHNHB_00723	1	291	18	290	99.6564	9.09278	32.9	37.9
GPICHNHB_00724	1	462	26	419	90.6926	7.83333	32.6	40.6
GPICHNHB_00725	1	264	13	254	96.2121	6.82576	32.9	36
GPICHNHB_00726	1	1035	93	998	96.4251	12.8473	33	38.7
GPICHNHB_00727	1	2064	160	2022	97.9651	11.0504	32.8	41.8
GPICHNHB_00728	1	381	6	378	99.2126	2.36483	33.5	42
GPICHNHB_00729	1	210	3	180	85.7143	2.13333	33.5	28
GPICHNHB_00730	1	291	2	233	80.0687	0.955326	33.5	41
GPICHNHB_00731	1	675	20	672	99.5556	4.37778	33	35.5
GPICHNHB_00733	1	183	5	176	96.1749	3.22404	33.2	31.2
GPICHNHB_00735	1	489	25	477	97.546	7.91207	32.7	39
GPICHNHB_00736	1	144	1	132	91.6667	0.916667	33.5	42
GPICHNHB_00737	1	282	2	257	91.1348	1.07092	31.8	12
GPICHNHB_00738	1	330	5	327	99.0909	1.70909	33.4	24
GPICHNHB_00739	1	525	18	524	99.8095	5.30476	33	37.9
GPICHNHB_00740	1	279	10	278	99.6416	3.5914	32.5	34.9
GPICHNHB_00741	1	741	27	715	96.4912	4.64103	32.8	35.6
GPICHNHB_00742	1	252	7	249	98.8095	4.87302	33.3	36.4
GPICHNHB_00743	1	342	12	323	94.4444	5.18713	33.4	42
GPICHNHB_00744	1	330	7	327	99.0909	3.18182	33	36.7
GPICHNHB_00745	1	285	86	284	99.6491	44.407	32.8	39.6
GPICHNHB_00746	1	468	13	428	91.453	3.86752	33.1	34.2
GPICHNHB_00747	1	438	10	399	91.0959	3.55708	33.4	31.1
GPICHNHB_00748	1	204	10	169	82.8431	4.04412	33.3	42
GPICHNHB_00749	1	255	7	200	78.4314	2.94902	32.9	22.3
GPICHNHB_00750	1	369	4	253	68.5637	2.44986	32.2	31
GPICHNHB_00751	1	222	21	220	99.0991	13.473	32.9	17.2
GPICHNHB_00752	1	654	14	584	89.2966	3.1896	32.8	39.3
GPICHNHB_00753	1	363	4	284	78.2369	1.23416	33.4	27
GPICHNHB_00754	1	222	2	209	94.1441	1.86036	33.4	42
GPICHNHB_00755	1	990	48	970	97.9798	7.15758	33	32.3
GPICHNHB_00756	1	705	51	705	100	10.6298	32.9	37.1
GPICHNHB_00757	1	1413	90	1361	96.3199	9.38429	33	36.6
GPICHNHB_00758	1	828	32	828	100	5.78865	32.7	41.9
GPICHNHB_00759	1	624	47	598	95.8333	10.5881	32.5	27.4
GPICHNHB_00760	1	246	70	246	100	42.5488	33.1	19.9
GPICHNHB_00762	1	435	6	402	92.4138	1.38161	33	27.5
GPICHNHB_00763	1	390	22	383	98.2051	8.7641	32.9	34.4
GPICHNHB_00764	1	1200	82	1157	96.4167	10.0058	32.5	41.7
GPICHNHB_00765	1	1038	62	1031	99.3256	8.53854	31.7	40
GPICHNHB_00766	1	1911	109	1859	97.2789	8.3752	32.6	41.2
GPICHNHB_00767	1	246	7	208	84.5528	4.09756	32.5	23.4
GPICHNHB_00768	1	225	13	225	100	8.50667	32.7	23.2
GPICHNHB_00769	1	696	66	690	99.1379	14.2112	32.9	37.8
GPICHNHB_00770	1	417	7	334	80.0959	2.51319	30.8	35.7
GPICHNHB_00771	1	258	4	250	96.8992	1.12403	30.2	10.5
GPICHNHB_00774	1	1431	88	1431	100	8.91754	32.8	39.3
GPICHNHB_00775	1	357	3	241	67.507	1.2605	33	28
GPICHNHB_00776	1	294	5	293	99.6599	2.41156	33.2	34.4
GPICHNHB_00777	1	255	4	206	80.7843	1.75686	32	40.5
GPICHNHB_00778	1	558	12	494	88.5305	3.2276	32.1	36.2
GPICHNHB_00779	1	354	5	328	92.6554	2.47175	33.3	33.6
GPICHNHB_00780	1	552	24	481	87.1377	6.50725	32.8	28.9
GPICHNHB_00781	1	231	3	151	65.368	0.65368	33.1	34.3
GPICHNHB_00782	1	723	67	722	99.8617	13.1743	32.6	39.6
GPICHNHB_00783	1	579	39	579	100	10.8394	32.7	32.4
GPICHNHB_00784	1	810	65	809	99.8765	11.6136	32.9	28
GPICHNHB_00785	1	396	30	396	100	10.6136	32.8	33.1
GPICHNHB_00786	1	198	8	198	100	7.27273	33.3	21
GPICHNHB_00787	1	417	42	413	99.0408	15.3333	32.8	37
GPICHNHB_00788	1	525	39	499	95.0476	11.1676	32.9	35.5
GPICHNHB_00789	1	327	15	250	76.4526	6.39755	33.3	37.5
GPICHNHB_00790	1	300	16	299	99.6667	7.91667	32.8	39.8
GPICHNHB_00791	1	294	14	265	90.1361	6.10204	32.6	40
GPICHNHB_00792	1	297	23	287	96.633	12.569	32.7	32.9
GPICHNHB_00793	1	606	49	604	99.67	11.5693	32.8	33.8
GPICHNHB_00794	1	177	2	176	99.435	2.37853	33	1.5
GPICHNHB_00795	1	282	20	280	99.2908	8.97872	32.5	29.1
GPICHNHB_00796	1	321	17	320	99.6885	8.82243	32.7	26.4
GPICHNHB_00797	1	306	20	304	99.3464	8.61111	33.2	30.4
GPICHNHB_00799	1	1431	146	1431	100	15.3739	32.9	32
GPICHNHB_00800	1	720	9	576	80	1.675	32.8	41.8
GPICHNHB_00802	1	1095	446	1095	100	60.5626	32.8	40.8
GPICHNHB_00803	1	915	332	913	99.7814	52.4109	32.9	41
GPICHNHB_00804	1	1350	643	1350	100	71.9296	32.8	41.2
GPICHNHB_00805	1	1362	553	1362	100	60.7305	32.8	41.2
GPICHNHB_00806	1	588	258	588	100	63.8707	32.8	39.9
GPICHNHB_00807	1	1194	537	1194	100	66.9631	32.8	40.2
GPICHNHB_00808	1	390	172	390	100	66.5179	32.8	38.7
GPICHNHB_00809	1	1347	630	1347	100	69.5145	32.7	41.2
GPICHNHB_00810	1	750	337	750	100	64.384	33	38.8
GPICHNHB_00811	1	2568	1156	2568	100	67.2812	32.8	41.3
GPICHNHB_00812	1	708	308	708	100	63.8192	32.9	38.9
GPICHNHB_00813	1	1032	426	1032	100	59.9419	32.9	40.7
GPICHNHB_00814	1	774	279	774	100	54.9703	33	39.8
GPICHNHB_00815	1	576	245	576	100	61.4253	32.9	39.3
GPICHNHB_00816	1	729	267	726	99.5885	55.2099	32.7	40.2
GPICHNHB_00817	1	687	301	687	100	63.5968	32.8	40.7
GPICHNHB_00818	1	1125	525	1125	100	68.8107	32.7	40.4
GPICHNHB_00819	1	1080	501	1080	100	70.487	32.7	41
GPICHNHB_00820	1	1869	876	1869	100	69.9647	32.9	41.5
GPICHNHB_00821	1	939	406	939	100	63.8733	32.8	41.2
GPICHNHB_00822	1	2382	960	2382	100	60.0118	32.8	41.4
GPICHNHB_00823	1	465	175	465	100	56.0774	33	39.1
GPICHNHB_00824	1	1473	616	1473	100	61.9287	32.9	41.4
GPICHNHB_00825	1	756	291	756	100	55.3757	33	39.8
GPICHNHB_00826	1	864	264	864	100	45.6759	33.1	41
GPICHNHB_00827	1	780	397	780	100	74.0436	32.7	40.2
GPICHNHB_00828	1	447	175	447	100	59.6756	32.7	38.9
GPICHNHB_00829	1	1239	459	1239	100	55.3858	32.7	41.4
GPICHNHB_00830	1	1188	555	1188	100	68.6431	32.8	40.7
GPICHNHB_00831	1	1653	598	1653	100	54.274	32.9	41.2
GPICHNHB_00832	1	1143	552	1143	100	70.6658	32.8	39.3
GPICHNHB_00833	1	609	218	609	100	53.0493	33.1	38.2
GPICHNHB_00834	1	399	6	389	97.4937	2.63158	32.8	42
GPICHNHB_00835	1	288	5	207	71.875	2.09375	33.3	25.2
GPICHNHB_00837	1	225	2	136	60.4444	1.20889	32.8	21
GPICHNHB_00838	1	219	1	150	68.4932	1.36986	33.3	42
GPICHNHB_00839	1	1293	46	1216	94.0449	4.78732	32.8	42
GPICHNHB_00840	1	354	5	270	76.2712	2.97458	33.1	42
GPICHNHB_00841	1	2055	68	1998	97.2263	4.81314	33.1	41.7
GPICHNHB_00842	1	1704	71	1663	97.5939	6.25822	32.8	41.3
GPICHNHB_00843	1	927	24	927	100	3.73571	33.2	40.5
GPICHNHB_00844	1	993	73	991	99.7986	10.9245	32.7	39.5
GPICHNHB_00845	1	750	55	749	99.8667	9.864	33	38
GPICHNHB_00846	1	1146	84	1146	100	10.1501	32.9	40.2
GPICHNHB_00847	1	408	18	407	99.7549	8.03186	32.8	40.8
GPICHNHB_00848	1	495	42	492	99.3939	11.7354	32.9	41
GPICHNHB_00849	1	852	46	809	94.9531	7.96596	32.3	41.2
